samples
-122.19274862574235
-125.8474064067675
-124.73523879260708
-128.38034811050528
-123.10938682358
-124.41834269101135
-123.96418226582684
-127.94349816306054
-127.60535415615956
-126.47046034914959
-125.27808014006891
-124.40368936326834
-121.05809941473156
-126.15301792970763
-127.40642850012262
-124.24908102360413
-122.4944041154285
-125.30915541100066
-127.06441123241575
-129.34505010386582
-129.45503698068438
-128.14672927475593
-125.83157126593218
-126.05494982193648
-128.998216355924
-125.67130878090886
-133.87931688421452
-122.83974849150778
-131.53136312112855
-126.74792204088007
-126.12742804939265
-128.44055231127157
-124.91424328931168
-126.08102848145248
-123.80515463311625
-126.85857318224092
-127.20824927807413
-128.50881852353336
-130.24497135974735
-121.89713217143509
-124.26109082441934
-129.2016156531082
-122.36027007811458
-128.80421877531802
-128.36941157102564
-126.30207257836148
-125.43267889316243
-123.48780126543184
-122.92208843044322
-121.19141745469298
-121.76273935634383
-129.73382676663925
-121.50974693353747
-121.55625346177646
-122.27908418522259
-122.83819480058514
-124.59832661375721
-123.87884318713361
-127.01230718762417
-124.96531735147931
-129.56462300791264
-125.37023339916854
-126.90281077671499
-121.04157791681486
-126.24994091380458
-128.61696046760096
-124.94341897177456
-125.86584177311423
-124.07221311861673
-128.83832932139381
-126.67667095846585
-122.81702989165483
-127.42395435464127
-128.0313067755633
-121.40183150639024
-130.91471945998762
-126.0578782469531
-121.49768564709146
-124.89271083987686
-122.64960089555537
-127.93220049139678
-123.61507237006377
-124.72765258434613
-128.8236883066834
-121.6179513632815
-125.32221349331653
-127.28308819119498
-125.76766825915657
-123.12849440203861
-128.5688605403834
-130.44515755518873
-129.00755029268416
-129.5292084852917
-124.09536639823463
-123.66642884231857
-124.89228572653911
-122.72084708856008
-127.78135523660995
-125.97380662123756
-127.05665088726208
-129.3427246292838
-127.60625640014334
-129.88423216808667
-128.42603943659594
-127.44770998168313
-127.74347953318855
-122.81493847577286
-124.84537787828737
-126.0269966485452
-127.2440445073876
-127.98510444236031
-128.7527045326337
-124.01806081841805
-128.98113978344867
-122.7796863515451
-125.87596854252868
-126.00053645142667
-127.90948219112407
-126.97000769196435
-126.01564350639069
-124.61412861073103
-126.52311280372744
-122.51431450681308
-128.53655173763434
-130.84552723342617
-126.81484974803965
-131.6153406948496
-129.36321713693823
-130.8739199823862
-127.6138946977189
-131.28878051898084
-127.03612505500013
-128.74899062684256
-129.38976545728198
-126.69642502927024
-132.00345368457076
-124.6436361070491
-128.11905750347213
-126.56787224665736
-131.04473292944033
-125.56067759406474
-125.69883177063588
-128.13910591926748
-126.9624119488325
-128.86092861333856
-129.90993005583425
-126.8813865170502
-127.27666829613227
-125.50215269165236
-129.55210253982253
-125.22173938567224
-129.8013491182851
-131.56462028985695
-129.60184474673054
-127.33686689240088
-128.7730217418053
-124.91579128303711
-128.86808221263465
-123.0455327128923
-129.11311327625066
-126.85323866623528
-123.51420527993125
-126.99855254168398
-124.56020414363368
-129.84384312099965
-123.59767710621297
-128.08068347146852
-125.02946984870098
-127.35851975771821
-127.99585513306474
-126.57783697911813
-129.37801965405185
-128.69128392064795
-123.61922566121265
-125.7712511338493
-129.70604946096176
-129.52834628797626
-126.97639525560334
-123.5324541788981
-123.54788121722812
-124.65787297741201
-127.07124487659406
-125.20655513303097
-125.88207125089676
-122.51521110890872
-128.42309504731375
-123.2416219749738
-122.95074435609139
-128.13430534545842
-126.3285032082926
-129.84790571683294
-127.526058161015
-124.33666802314507
-124.12957831666546
-123.69189493652514
-124.00440891966144
-123.90369413329284
-129.82948118324873
-127.53194090745984
-126.28169516213639
-125.89669838268486
-129.97849135429254
-125.91933565276689
-126.85607162143548
-126.26726914128511
-127.41521341889488
-124.1294085485828
-131.6264840609207
-126.01680631895414
-122.93374433548146
-131.72660877264022
-126.85941981646721
-127.03855139622507
-127.9648607621956
-126.52211595679685
-127.16720472971724
-129.0576156886661
-130.26672671520706
-127.3898929535456
-126.60700199396338
-127.19976276423822
-130.0067990086638
-126.25270335790819
-126.10495332363891
-129.31921227255236
-128.20530365590497
-128.09299433650335
-121.7948901042665
-125.1562699893638
-127.76454710097929
-127.68085315833582
-129.07656058968826
-128.05753852545666
-122.28367277193426
-129.9600120886176
-127.68899762411543
-130.15697781227047
-125.23198036917546
-124.71732561947525
-124.00662108446477
-126.1966368157107
-127.26839929839454
-125.79843912367264
-121.59589560247335
-127.17962268636988
-132.35294751279162
-124.40726706064609
-122.63564775598684
-126.70396582901992
-127.46565062980595
-125.58630865653507
-129.75691404601628
