samples
-118.98213665950892
-119.63322515432253
-109.13793150826385
-117.12777954119437
-110.33491111374529
-120.07243123920918
-112.76302575870176
-107.92908576134815
-122.26439507112993
-114.46093427170865
-112.71024335943403
-122.56985219858888
-117.8229741117236
-116.50931927278201
-113.44426236797894
-119.56240513348062
-115.64636981852226
-109.43289867553847
-120.24219838637002
-122.33665723022015
-118.61677040605885
-109.66840403115653
-121.48965334110426
-120.28392405415462
-121.08553499983066
-120.93055927815635
-118.59489454718583
-118.89828294616017
-119.24850169349624
-120.90440520249935
-120.74260871001232
-119.19634689000817
-120.47633513436085
-115.30827736420322
-116.36058782721636
-114.04119730868229
-111.84849315572949
-116.49877641887787
-119.32368359930962
-123.71610219840832
-112.42480871915828
-115.98855949126298
-122.80273256228256
-115.68134719257822
-112.71675167684259
-115.04724292413572
-116.72477363242409
-112.10366487141269
-109.96047052649922
-114.77494404906422
-110.78143567409438
-124.00798514345132
-111.40714515004659
-110.30957461035402
-116.05066178588888
-110.61091265953465
-119.6673791464863
-117.38916526770043
-109.32531323236103
-118.75059238582406
-120.5724909082322
-110.11435404905419
-122.90366266641783
-114.3025069770885
-118.71992605824258
-118.86530665353624
-118.12468371529411
-119.36858691371219
-121.12210977038905
-114.49240087444599
-115.52203293932001
-122.5587505672517
-121.94171247021153
-116.22714311762712
-115.1417731329656
-118.20242124168743
-115.440611525407
-117.84159449574382
-119.12854474694637
-121.54859185454482
-116.70271539013108
-109.51909407427382
-120.91988520339552
-111.53268777535332
-121.16086700054646
-115.98847823730381
-116.91279760577613
-121.44205110408804
-116.00233211550366
-118.18419972462254
-120.27104255241427
-120.21920775608686
-112.45282341387771
-116.13348265951151
-119.99646328992912
-108.1209426568745
-112.98756237344725
-119.60346712684236
-116.98906520478658
-113.00426350520365
-112.83613419289767
-114.68064627713247
-119.73307065307287
-122.8767220002298
-126.37555681126719
-121.27127317668213
-118.86070298513715
-117.54606701459004
-123.11323793677735
-113.35793564628904
-114.07961231751071
-116.58852902248321
-124.60714848785489
-116.49093989540515
-120.74423494669149
-118.62995460627317
-117.27330165383613
-121.34704859074324
-110.43988540293074
-110.14265288197112
-110.70835551017736
-119.38270014743063
-121.16887976665892
-114.56551001764126
-120.09469498284267
-120.66359129601935
-115.75943754290472
-116.64915343632522
-121.43275738190724
-116.35067082068821
-112.91272017237245
-119.26034050218858
-118.02095808127146
-111.16514620611352
-116.7938376250921
-115.20932531152405
-119.71899059525725
-115.56645233499685
-119.51770060978887
-117.29570713454196
-118.21746904134544
-116.04681048592106
-113.42905518889017
-119.71811188879869
-118.78167644693839
-110.25312163067981
-124.214250361555
-111.85808303465248
-120.85340418267621
-114.3435063804028
-120.12010893719348
-118.48052246415219
-116.86341460230119
-117.53871396412484
-116.27131871000203
-116.75441873531432
-111.2906036727928
