# Results collected after 220 snapshots.
x,y
-36.214547510934125,0.0002656042496679947
-35.73190681111357,0.0002656042496679947
-35.24926611129301,0.0002656042496679947
-34.766625411472454,0.00039840637450199205
-34.2839847116519,0.00039840637450199205
-33.80134401183133,0.0009296148738379814
-33.318703312010776,0.0010624169986719787
-32.83606261219022,0.0010624169986719787
-32.35342191236966,0.001195219123505976
-31.870781212549105,0.001195219123505976
-31.388140512728548,0.0015936254980079682
-30.90549981290799,0.00199203187250996
-30.422859113087434,0.0021248339973439574
-29.940218413266873,0.0025232403718459494
-29.457577713446316,0.003054448871181939
-28.97493701362576,0.003452855245683931
-28.492296313805202,0.004382470119521913
-28.00965561398464,0.004913678618857902
-27.527014914164084,0.005710491367861886
-27.044374214343527,0.00650730411686587
-26.56173351452297,0.007436918990703851
-26.079092814702413,0.00849933598937583
-25.596452114881856,0.010092961487383798
-25.1138114150613,0.011686586985391767
-24.63117071524074,0.012881806108897742
-24.14853001542018,0.014608233731739707
-23.66588931559962,0.016201859229747675
-23.183248615779064,0.018857901726427623
-22.700607915958507,0.021248339973439574
-22.21796721613795,0.024833997343957505
-21.735326516317393,0.027357237715803454
-21.252685816496836,0.03041168658698539
-20.77004511667628,0.03266932270916335
-20.287404416855722,0.035856573705179286
-19.80476371703516,0.03837981407702523
-19.322123017214604,0.04196547144754316
-18.839482317394047,0.04634794156706507
-18.356841617573487,0.050066401062417
-17.87420091775293,0.0549800796812749
-17.391560217932373,0.05909694555112882
-16.908919518111816,0.06387782204515272
-16.42627881829126,0.06772908366533864
-15.943638118470698,0.07357237715803452
-15.460997418650141,0.0799468791500664
-14.978356718829584,0.08645418326693227
-14.495716019009027,0.09269588313413014
-14.01307531918847,0.09893758300132802
-13.53043461936791,0.10677290836653386
-13.047793919547352,0.11354581673306773
-12.565153219726795,0.1204515272244356
-12.082512519906238,0.12642762284196546
-11.599871820085681,0.1342629482071713
-11.11723112026512,0.14209827357237717
-10.634590420444564,0.14926958831341303
-10.151949720624007,0.15763612217795483
-9.66930902080345,0.16746347941567066
-9.186668320982893,0.1752988047808765
-8.704027621162332,0.1856573705179283
-8.221386921341775,0.19654714475431606
-7.738746221521218,0.20664010624169987
-7.256105521700661,0.21553784860557768
-6.773464821880104,0.22616201859229748
-6.2908241220595436,0.23665338645418327
-5.8081834222389865,0.24900398406374502
-5.3255427224184295,0.25949535192563083
-4.8429020225978725,0.2705179282868526
-4.3602613227773155,0.2796812749003984
-3.877620622956755,0.2901726427622842
-3.394979923136198,0.30305444887118194
-2.912339223315641,0.3156706507304117
-2.429698523495084,0.3254980079681275
-1.9470578236745268,0.33718459495351927
-1.4644171238539698,0.348738379814077
-0.9817764240334128,0.36175298804780875
-0.4991357242128487,0.37689243027888447
-0.01649502439229167,0.39110225763612216
0.46614567542826535,0.40265604249667997
0.9487863752488224,0.4146082337317397
1.4314270750693794,0.4253652058432935
1.9140677748899364,0.43691899070385126
2.3967084747104934,0.45046480743691897
2.8793491745310504,0.4628154050464807
3.3619898743516075,0.47622841965471446
3.8446305741721645,0.48725099601593624
4.327271273992729,0.499601593625498
4.809911973813286,0.5108897742363878
5.292552673633843,0.5201859229747676
5.7751933734544,0.5290836653386454
6.257834073274957,0.5405046480743692
6.740474773095514,0.552191235059761
7.223115472916071,0.5617529880478087
7.705756172736628,0.5723771580345286
8.188396872557185,0.5830013280212484
8.671037572377742,0.5911022576361222
9.153678272198306,0.601726427622842
9.636318972018863,0.6099601593625498
10.11895967183942,0.6183266932270917
10.601600371659977,0.6241699867197875
11.084241071480534,0.6335989375830013
11.566881771301091,0.6409030544488712
12.049522471121648,0.649003984063745
12.532163170942205,0.6577689243027889
13.014803870762762,0.6670650730411687
13.497444570583319,0.6733067729083665
13.980085270403883,0.6799468791500664
14.46272597022444,0.6875166002656042
14.945366670044997,0.6945551128818062
15.428007369865554,0.7006640106241699
15.910648069686111,0.7075697211155378
16.39328876950667,0.7140770252324037
16.875929469327225,0.7184594953519257
17.358570169147782,0.7244355909694555
17.84121086896834,0.7294820717131474
18.323851568788896,0.7351925630810093
18.80649226860946,0.7403718459495352
19.289132968430017,0.7456839309428951
19.771773668250574,0.751527224435591
20.25441436807113,0.7575033200531208
20.73705506789169,0.7632138114209828
21.219695767712246,0.7690571049136786
21.702336467532803,0.7747675962815405
22.18497716735336,0.7786188579017265
22.667617867173917,0.7836653386454183
23.150258566994474,0.7869853917662682
23.632899266815038,0.7922974767596281
24.115539966635595,0.796812749003984
